cheeses_ID,wedding_ID,MAX_SCORE,MAX_MATCH_PERCENTAGE
Carabiner,port - Touriga Franca,24,0.69
Carabiner,port - Touriga Nacional,22,0.63
Carabiner,port - Viosinho,21,0.6
Carabiner,red - Cabernet Sauvignon,25,0.71
Carabiner,red - Carménère,27,0.77
Carabiner,red - Malbec,22,0.63
Carabiner,red - Merlot,25,0.71
Carabiner,red - Pinot Noir,25,0.71
Carabiner,red - Shiraz,25,0.71
Carabiner,red - Tempranillo,22,0.63
Carabiner,rosé - Cinsault,23,0.66
Carabiner,rosé - Grenache,25,0.71
Carabiner,rosé - Malbec,22,0.63
Carabiner,rosé - Merlot,25,0.71
Carabiner,rosé - Mourvèdre,25,0.71
Carabiner,rosé - Pinot Noir,25,0.71
Carabiner,rosé - Sangiovese,25,0.71
Carabiner,rosé - Shiraz,27,0.77
Carabiner,rosé - Tempranillo,27,0.77
Carabiner,white - Albariño,25,0.71
Carabiner,white - Chardonnay,25,0.71
Carabiner,white - Chenin Blanc,25,0.71
Carabiner,white - Gewürztraminer,21,0.6
Carabiner,white - Moscato,25,0.71
Carabiner,white - Pinot Grigio,24,0.69
Carabiner,white - Riesling,23,0.66
Carabiner,white - Sauvignon Blanc,23,0.66
Carabiner,white - Vermentino,22,0.63
Carabiner,white - Viognier,27,0.77
Caravane,port - Gouveio,23,0.66
Caravane,port - Malvasia Fina,23,0.66
Caravane,port - Sousão,24,0.69
Caravane,port - Tempranillo,28,0.8
Caravane,port - Tinta Amarela,28,0.8
Caravane,port - Tinta Barroca,24,0.69
Caravane,port - Tinta Cão,24,0.69
Caravane,port - Touriga Franca,28,0.8
Caravane,port - Touriga Nacional,24,0.69
Caravane,port - Viosinho,23,0.66
Caravane,red - Cabernet Sauvignon,24,0.69
Caravane,red - Carménère,25,0.71
Caravane,red - Malbec,24,0.69
Caravane,red - Merlot,24,0.69
Caravane,red - Pinot Noir,28,0.8
Caravane,red - Shiraz,24,0.69
Caravane,red - Tempranillo,22,0.63
Caravane,rosé - Cinsault,23,0.66
Caravane,rosé - Grenache,28,0.8
Caravane,rosé - Malbec,24,0.69
Caravane,rosé - Merlot,28,0.8
Caravane,rosé - Mourvèdre,23,0.66
Caravane,rosé - Pinot Noir,24,0.69
Caravane,rosé - Sangiovese,23,0.66
Caravane,rosé - Shiraz,25,0.71
Caravane,rosé - Tempranillo,25,0.71
Caravane,white - Albariño,24,0.69
Caravane,white - Chardonnay,24,0.69
Caravane,white - Chenin Blanc,24,0.69
Caravane,white - Gewürztraminer,23,0.66
Caravane,white - Moscato,28,0.8
Caravane,white - Pinot Grigio,28,0.8
Caravane,white - Riesling,23,0.66
Caravane,white - Sauvignon Blanc,23,0.66
Caravane,white - Vermentino,24,0.69
Caravane,white - Viognier,28,0.8
Carboncino,port - Gouveio,27,0.77
Carboncino,port - Malvasia Fina,27,0.77
Carboncino,port - Sousão,24,0.69
Carboncino,port - Tempranillo,30,0.86
Carboncino,port - Tinta Amarela,30,0.86
Carboncino,port - Tinta Barroca,24,0.69
Carboncino,port - Tinta Cão,24,0.69
Carboncino,port - Touriga Franca,30,0.86
Carboncino,port - Touriga Nacional,24,0.69
Carboncino,port - Viosinho,27,0.77
Carboncino,red - Cabernet Sauvignon,25,0.71
Carboncino,red - Carménère,25,0.71
Carboncino,red - Malbec,24,0.69
Carboncino,red - Merlot,25,0.71
Carboncino,red - Pinot Noir,30,0.86
Carboncino,red - Shiraz,24,0.69
Carboncino,red - Tempranillo,22,0.63
Carboncino,rosé - Cinsault,25,0.71
Carboncino,rosé - Grenache,30,0.86
Carboncino,rosé - Malbec,24,0.69
Carboncino,rosé - Merlot,30,0.86
Carboncino,rosé - Mourvèdre,23,0.66
Carboncino,rosé - Pinot Noir,25,0.71
Carboncino,rosé - Sangiovese,25,0.71
Carboncino,rosé - Shiraz,25,0.71
Carboncino,rosé - Tempranillo,25,0.71
Carboncino,white - Albariño,24,0.69
Carboncino,white - Chardonnay,25,0.71
Carboncino,white - Chenin Blanc,27,0.77
Carboncino,white - Gewürztraminer,27,0.77
Carboncino,white - Moscato,30,0.86
Carboncino,white - Pinot Grigio,30,0.86
Carboncino,white - Riesling,27,0.77
Carboncino,white - Sauvignon Blanc,27,0.77
Carboncino,white - Vermentino,25,0.71
Carboncino,white - Viognier,30,0.86
Cardo,port - Gouveio,23,0.66
Cardo,port - Malvasia Fina,23,0.66
Cardo,port - Sousão,22,0.63
Cardo,port - Tempranillo,27,0.77
Cardo,port - Tinta Amarela,27,0.77
Cardo,port - Tinta Barroca,22,0.63
Cardo,port - Tinta Cão,22,0.63
Cardo,port - Touriga Franca,24,0.69
Cardo,port - Touriga Nacional,22,0.63
Cardo,port - Viosinho,23,0.66
Cardo,red - Cabernet Sauvignon,27,0.77
Cardo,red - Carménère,27,0.77
Cardo,red - Malbec,22,0.63
Cardo,red - Merlot,27,0.77
Cardo,red - Pinot Noir,27,0.77
Cardo,red - Shiraz,22,0.63
Cardo,red - Tempranillo,20,0.57
Cardo,rosé - Cinsault,23,0.66
Cardo,rosé - Grenache,27,0.77
Cardo,rosé - Malbec,22,0.63
Cardo,rosé - Merlot,27,0.77
Cardo,rosé - Mourvèdre,21,0.6
Cardo,rosé - Pinot Noir,27,0.77
Cardo,rosé - Sangiovese,27,0.77
Cardo,rosé - Shiraz,27,0.77
Cardo,rosé - Tempranillo,27,0.77
Cardo,white - Albariño,22,0.63
Cardo,white - Chardonnay,27,0.77
Cardo,white - Chenin Blanc,27,0.77
Cardo,white - Gewürztraminer,23,0.66
Cardo,white - Moscato,27,0.77
Cardo,white - Pinot Grigio,24,0.69
Cardo,white - Riesling,23,0.66
Cardo,white - Sauvignon Blanc,23,0.66
Cardo,white - Vermentino,23,0.66
Cardo,white - Viognier,27,0.77
Carlina,port - Gouveio,24,0.69
Carlina,port - Malvasia Fina,24,0.69
Carlina,port - Sousão,23,0.66
Carlina,port - Tempranillo,29,0.83
Carlina,port - Tinta Amarela,29,0.83
Carlina,port - Tinta Barroca,23,0.66
Carlina,port - Tinta Cão,23,0.66
Carlina,port - Touriga Franca,29,0.83
Carlina,port - Touriga Nacional,23,0.66
Carlina,port - Viosinho,24,0.69
Carlina,red - Cabernet Sauvignon,24,0.69
Carlina,red - Carménère,24,0.69
Carlina,red - Malbec,23,0.66
Carlina,red - Merlot,24,0.69
Carlina,red - Pinot Noir,29,0.83
Carlina,red - Shiraz,23,0.66
Carlina,red - Tempranillo,21,0.6
Carlina,rosé - Cinsault,24,0.69
Carlina,rosé - Grenache,29,0.83
Carlina,rosé - Malbec,23,0.66
Carlina,rosé - Merlot,29,0.83
Carlina,rosé - Mourvèdre,22,0.63
Carlina,rosé - Pinot Noir,24,0.69
Carlina,rosé - Sangiovese,24,0.69
Carlina,rosé - Shiraz,24,0.69
Carlina,rosé - Tempranillo,24,0.69
Carlina,white - Albariño,23,0.66
Carlina,white - Chardonnay,24,0.69
Carlina,white - Chenin Blanc,24,0.69
Carlina,white - Gewürztraminer,24,0.69
Carlina,white - Moscato,29,0.83
Carlina,white - Pinot Grigio,29,0.83
Carlina,white - Riesling,24,0.69
Carlina,white - Sauvignon Blanc,24,0.69
Carlina,white - Vermentino,24,0.69
Carlina,white - Viognier,29,0.83
Carlow,port - Gouveio,22,0.63
Carlow,port - Malvasia Fina,22,0.63
Carlow,port - Sousão,21,0.6
Carlow,port - Tempranillo,28,0.8
Carlow,port - Tinta Amarela,28,0.8
Carlow,port - Tinta Barroca,21,0.6
Carlow,port - Tinta Cão,21,0.6
Carlow,port - Touriga Franca,25,0.71
Carlow,port - Touriga Nacional,21,0.6
Carlow,port - Viosinho,22,0.63
Carlow,red - Cabernet Sauvignon,28,0.8
Carlow,red - Carménère,28,0.8
Carlow,red - Malbec,21,0.6
Carlow,red - Merlot,28,0.8
Carlow,red - Pinot Noir,28,0.8
Carlow,red - Shiraz,22,0.63
Carlow,red - Tempranillo,19,0.54
Carlow,rosé - Cinsault,26,0.74
Carlow,rosé - Grenache,28,0.8
Carlow,rosé - Malbec,21,0.6
Carlow,rosé - Merlot,28,0.8
Carlow,rosé - Mourvèdre,20,0.57
Carlow,rosé - Pinot Noir,28,0.8
Carlow,rosé - Sangiovese,28,0.8
Carlow,rosé - Shiraz,28,0.8
Carlow,rosé - Tempranillo,28,0.8
Carlow,white - Albariño,21,0.6
Carlow,white - Chardonnay,28,0.8
Carlow,white - Chenin Blanc,28,0.8
Carlow,white - Gewürztraminer,22,0.63
Carlow,white - Moscato,28,0.8
Carlow,white - Pinot Grigio,26,0.74
Carlow,white - Riesling,22,0.63
Carlow,white - Sauvignon Blanc,22,0.63
Carlow,white - Vermentino,26,0.74
Carlow,white - Viognier,26,0.74
Carmody,port - Gouveio,22,0.63
Carmody,port - Malvasia Fina,22,0.63
Carmody,port - Sousão,24,0.69
Carmody,port - Tempranillo,26,0.74
Carmody,port - Tinta Amarela,26,0.74
Carmody,port - Tinta Barroca,24,0.69
Carmody,port - Tinta Cão,24,0.69
Carmody,port - Touriga Franca,25,0.71
Carmody,port - Touriga Nacional,24,0.69
Carmody,port - Viosinho,22,0.63
Carmody,red - Cabernet Sauvignon,26,0.74
Carmody,red - Carménère,28,0.8
Carmody,red - Malbec,24,0.69
Carmody,red - Merlot,26,0.74
Carmody,red - Pinot Noir,26,0.74
Carmody,red - Shiraz,24,0.69
Carmody,red - Tempranillo,21,0.6
Carmody,rosé - Cinsault,24,0.69
Carmody,rosé - Grenache,26,0.74
Carmody,rosé - Malbec,24,0.69
Carmody,rosé - Merlot,26,0.74
Carmody,rosé - Mourvèdre,22,0.63
Carmody,rosé - Pinot Noir,26,0.74
Carmody,rosé - Sangiovese,26,0.74
Carmody,rosé - Shiraz,28,0.8
Carmody,rosé - Tempranillo,28,0.8
Carmody,white - Albariño,24,0.69
Carmody,white - Chardonnay,26,0.74
Carmody,white - Chenin Blanc,26,0.74
Carmody,white - Gewürztraminer,22,0.63
Carmody,white - Moscato,26,0.74
Carmody,white - Pinot Grigio,25,0.71
Carmody,white - Riesling,24,0.69
Carmody,white - Sauvignon Blanc,24,0.69
Carmody,white - Vermentino,24,0.69
Carmody,white - Viognier,28,0.8
Carnia Altobut,port - Gouveio,20,0.57
Carnia Altobut,port - Malvasia Fina,20,0.57
Carnia Altobut,port - Sousão,21,0.6
Carnia Altobut,port - Tempranillo,24,0.69
Carnia Altobut,port - Tinta Amarela,24,0.69
Carnia Altobut,port - Tinta Barroca,21,0.6
Carnia Altobut,port - Tinta Cão,21,0.6
Carnia Altobut,port - Touriga Franca,23,0.66
Carnia Altobut,port - Touriga Nacional,21,0.6
Carnia Altobut,port - Viosinho,20,0.57
Carnia Altobut,red - Cabernet Sauvignon,24,0.69
Carnia Altobut,red - Carménère,24,0.69
Carnia Altobut,red - Malbec,21,0.6
Carnia Altobut,red - Merlot,24,0.69
Carnia Altobut,red - Pinot Noir,24,0.69
Carnia Altobut,red - Shiraz,22,0.63
Carnia Altobut,red - Tempranillo,21,0.6
Carnia Altobut,rosé - Cinsault,24,0.69
Carnia Altobut,rosé - Grenache,24,0.69
Carnia Altobut,rosé - Malbec,21,0.6
Carnia Altobut,rosé - Merlot,24,0.69
Carnia Altobut,rosé - Mourvèdre,22,0.63
Carnia Altobut,rosé - Pinot Noir,24,0.69
Carnia Altobut,rosé - Sangiovese,24,0.69
Carnia Altobut,rosé - Shiraz,24,0.69
Carnia Altobut,rosé - Tempranillo,24,0.69
Carnia Altobut,white - Albariño,22,0.63
Carnia Altobut,white - Chardonnay,24,0.69
Carnia Altobut,white - Chenin Blanc,24,0.69
Carnia Altobut,white - Gewürztraminer,20,0.57
Carnia Altobut,white - Moscato,24,0.69
Carnia Altobut,white - Pinot Grigio,24,0.69
Carnia Altobut,white - Riesling,20,0.57
Carnia Altobut,white - Sauvignon Blanc,20,0.57
Carnia Altobut,white - Vermentino,24,0.69
Carnia Altobut,white - Viognier,24,0.69
Caronzola,port - Gouveio,24,0.69
Caronzola,port - Malvasia Fina,24,0.69
Caronzola,port - Sousão,28,0.8
Caronzola,port - Tempranillo,29,0.83
Caronzola,port - Tinta Amarela,29,0.83
Caronzola,port - Tinta Barroca,28,0.8
Caronzola,port - Tinta Cão,28,0.8
Caronzola,port - Touriga Franca,29,0.83
Caronzola,port - Touriga Nacional,28,0.8
Caronzola,port - Viosinho,24,0.69
Caronzola,red - Cabernet Sauvignon,28,0.8
Caronzola,red - Carménère,22,0.63
Caronzola,red - Malbec,28,0.8
Caronzola,red - Merlot,28,0.8
Caronzola,red - Pinot Noir,29,0.83
Caronzola,red - Shiraz,28,0.8
Caronzola,red - Tempranillo,21,0.6
Caronzola,rosé - Cinsault,24,0.69
Caronzola,rosé - Grenache,29,0.83
Caronzola,rosé - Malbec,28,0.8
Caronzola,rosé - Merlot,29,0.83
Caronzola,rosé - Mourvèdre,22,0.63
Caronzola,rosé - Pinot Noir,28,0.8
Caronzola,rosé - Sangiovese,22,0.63
Caronzola,rosé - Shiraz,25,0.71
Caronzola,rosé - Tempranillo,28,0.8
Caronzola,white - Albariño,28,0.8
Caronzola,white - Chardonnay,28,0.8
Caronzola,white - Chenin Blanc,28,0.8
Caronzola,white - Gewürztraminer,24,0.69
Caronzola,white - Moscato,29,0.83
Caronzola,white - Pinot Grigio,29,0.83
Caronzola,white - Riesling,24,0.69
Caronzola,white - Sauvignon Blanc,24,0.69
Caronzola,white - Vermentino,28,0.8
Caronzola,white - Viognier,29,0.83
Carr Valley Glacier Wildfire Blue,port - Gouveio,24,0.69
Carr Valley Glacier Wildfire Blue,port - Malvasia Fina,24,0.69
Carr Valley Glacier Wildfire Blue,port - Sousão,28,0.8
Carr Valley Glacier Wildfire Blue,port - Tempranillo,25,0.71
Carr Valley Glacier Wildfire Blue,port - Tinta Amarela,25,0.71
Carr Valley Glacier Wildfire Blue,port - Tinta Barroca,28,0.8
Carr Valley Glacier Wildfire Blue,port - Tinta Cão,28,0.8
Carr Valley Glacier Wildfire Blue,port - Touriga Franca,25,0.71
Carr Valley Glacier Wildfire Blue,port - Touriga Nacional,28,0.8
Carr Valley Glacier Wildfire Blue,port - Viosinho,24,0.69
Carr Valley Glacier Wildfire Blue,red - Cabernet Sauvignon,28,0.8
Carr Valley Glacier Wildfire Blue,red - Carménère,24,0.69
Carr Valley Glacier Wildfire Blue,red - Malbec,28,0.8
Carr Valley Glacier Wildfire Blue,red - Merlot,28,0.8
Carr Valley Glacier Wildfire Blue,red - Pinot Noir,25,0.71
Carr Valley Glacier Wildfire Blue,red - Shiraz,28,0.8
Carr Valley Glacier Wildfire Blue,red - Tempranillo,19,0.54
Carr Valley Glacier Wildfire Blue,rosé - Cinsault,22,0.63
Carr Valley Glacier Wildfire Blue,rosé - Grenache,25,0.71
Carr Valley Glacier Wildfire Blue,rosé - Malbec,28,0.8
Carr Valley Glacier Wildfire Blue,rosé - Merlot,25,0.71
Carr Valley Glacier Wildfire Blue,rosé - Mourvèdre,22,0.63
Carr Valley Glacier Wildfire Blue,rosé - Pinot Noir,28,0.8
Carr Valley Glacier Wildfire Blue,rosé - Sangiovese,24,0.69
Carr Valley Glacier Wildfire Blue,rosé - Shiraz,25,0.71
Carr Valley Glacier Wildfire Blue,rosé - Tempranillo,28,0.8
Carr Valley Glacier Wildfire Blue,white - Albariño,28,0.8
Carr Valley Glacier Wildfire Blue,white - Chardonnay,28,0.8
Carr Valley Glacier Wildfire Blue,white - Chenin Blanc,28,0.8
Carr Valley Glacier Wildfire Blue,white - Gewürztraminer,24,0.69
Carr Valley Glacier Wildfire Blue,white - Moscato,25,0.71
Carr Valley Glacier Wildfire Blue,white - Pinot Grigio,25,0.71
Carr Valley Glacier Wildfire Blue,white - Riesling,26,0.74
Carr Valley Glacier Wildfire Blue,white - Sauvignon Blanc,26,0.74
Carr Valley Glacier Wildfire Blue,white - Vermentino,28,0.8
Carr Valley Glacier Wildfire Blue,white - Viognier,25,0.71
Carre de l'Est,port - Gouveio,25,0.71
Carre de l'Est,port - Malvasia Fina,25,0.71
Carre de l'Est,port - Sousão,22,0.63
Carre de l'Est,port - Tempranillo,28,0.8
Carre de l'Est,port - Tinta Amarela,28,0.8
Carre de l'Est,port - Tinta Barroca,22,0.63
Carre de l'Est,port - Tinta Cão,22,0.63
Carre de l'Est,port - Touriga Franca,28,0.8
Carre de l'Est,port - Touriga Nacional,22,0.63
Carre de l'Est,port - Viosinho,25,0.71
Carre de l'Est,red - Cabernet Sauvignon,25,0.71
Carre de l'Est,red - Carménère,25,0.71
Carre de l'Est,red - Malbec,24,0.69
Carre de l'Est,red - Merlot,26,0.74
Carre de l'Est,red - Pinot Noir,28,0.8
Carre de l'Est,red - Shiraz,23,0.66
Carre de l'Est,red - Tempranillo,24,0.69
Carre de l'Est,rosé - Cinsault,25,0.71
Carre de l'Est,rosé - Grenache,28,0.8
Carre de l'Est,rosé - Malbec,22,0.63
Carre de l'Est,rosé - Merlot,28,0.8
Carre de l'Est,rosé - Mourvèdre,23,0.66
Carre de l'Est,rosé - Pinot Noir,25,0.71
Carre de l'Est,rosé - Sangiovese,25,0.71
Carre de l'Est,rosé - Shiraz,25,0.71
Carre de l'Est,rosé - Tempranillo,25,0.71
Carre de l'Est,white - Albariño,24,0.69
Carre de l'Est,white - Chardonnay,25,0.71
Carre de l'Est,white - Chenin Blanc,25,0.71
Carre de l'Est,white - Gewürztraminer,25,0.71
Carre de l'Est,white - Moscato,28,0.8
Carre de l'Est,white - Pinot Grigio,28,0.8
Carre de l'Est,white - Riesling,25,0.71
Carre de l'Est,white - Sauvignon Blanc,25,0.71
Carre de l'Est,white - Vermentino,25,0.71
Carre de l'Est,white - Viognier,28,0.8
Carrick,port - Gouveio,28,0.8
Carrick,port - Malvasia Fina,28,0.8
Carrick,port - Sousão,23,0.66
Carrick,port - Tempranillo,25,0.71
Carrick,port - Tinta Amarela,25,0.71
Carrick,port - Tinta Barroca,23,0.66
Carrick,port - Tinta Cão,23,0.66
Carrick,port - Touriga Franca,25,0.71
Carrick,port - Touriga Nacional,23,0.66
Carrick,port - Viosinho,28,0.8
Carrick,red - Cabernet Sauvignon,23,0.66
Carrick,red - Carménère,22,0.63
Carrick,red - Malbec,23,0.66
Carrick,red - Merlot,23,0.66
Carrick,red - Pinot Noir,25,0.71
Carrick,red - Shiraz,24,0.69
Carrick,red - Tempranillo,23,0.66
Carrick,rosé - Cinsault,26,0.74
Carrick,rosé - Grenache,25,0.71
Carrick,rosé - Malbec,23,0.66
Carrick,rosé - Merlot,25,0.71
Carrick,rosé - Mourvèdre,24,0.69
Carrick,rosé - Pinot Noir,23,0.66
Carrick,rosé - Sangiovese,24,0.69
Carrick,rosé - Shiraz,23,0.66
Carrick,rosé - Tempranillo,24,0.69
Carrick,white - Albariño,24,0.69
Carrick,white - Chardonnay,24,0.69
Carrick,white - Chenin Blanc,28,0.8
Carrick,white - Gewürztraminer,28,0.8
Carrick,white - Moscato,25,0.71
Carrick,white - Pinot Grigio,26,0.74
Carrick,white - Riesling,28,0.8
Carrick,white - Sauvignon Blanc,28,0.8
Carrick,white - Vermentino,24,0.69
Carrick,white - Viognier,25,0.71
Carrot Rebel,port - Gouveio,22,0.63
Carrot Rebel,port - Malvasia Fina,22,0.63
Carrot Rebel,port - Sousão,21,0.6
Carrot Rebel,port - Tempranillo,25,0.71
Carrot Rebel,port - Tinta Amarela,25,0.71
Carrot Rebel,port - Tinta Barroca,21,0.6
Carrot Rebel,port - Tinta Cão,21,0.6
Carrot Rebel,port - Touriga Franca,25,0.71
